Trip_Distance_km,Passenger_Count,Base_Fare,Per_Km_Rate,Per_Minute_Rate,Trip_Duration_Minutes,Time_of_Day_Afternoon,Time_of_Day_Evening,Time_of_Day_Morning,Time_of_Day_Night,Day_of_Week_Weekday,Day_of_Week_Weekend,Traffic_Conditions_High,Traffic_Conditions_Low,Traffic_Conditions_Medium,Weather_Clear,Weather_Rain,Weather_Snow,Trip_Price
35.5,2.0,3.21,1.91,0.35,111.09,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,109.8965
11.44,1.0,3.0,1.28,0.2,103.06,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,38.2552
7.68,3.0,3.48,1.52,0.48,94.11,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,60.3264
1.71,3.0,3.72,1.67,0.17,50.16,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,15.1029
18.18,2.0,2.72,0.7,0.49,63.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,46.316
29.91,1.0,4.38,1.4,0.11,58.4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,52.678
20.22,1.0,3.46,0.55,0.29,34.14,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,24.4816
22.44,3.0,3.0,1.25,0.23,63.08,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,45.5584
45.3,3.0,2.32,0.73,0.28,8.51,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,37.7718
18.06,3.0,2.72,0.77,0.33,20.16,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,23.279
26.19,1.0,4.85,1.05,0.27,106.96,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,61.2287
39.4,2.0,2.92,1.15,0.27,91.44,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,72.9188
20.43,2.0,2.51,1.43,0.39,53.63,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,52.6406
31.48,1.0,3.38,0.61,0.37,64.47,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,46.4367
43.26,4.0,2.92,1.26,0.43,47.55,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,77.8741
47.53,2.0,2.11,0.77,0.2,90.19,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,56.7461
8.21,3.0,2.97,1.36,0.34,95.18,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,46.4968
46.4,4.0,3.63,1.46,0.33,92.78,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,101.9914
25.11,4.0,3.66,1.34,0.25,88.1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,59.3324
23.5,4.0,3.34,1.0,0.23,43.87,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,36.9301
49.02,4.0,4.9,1.65,0.16,59.03,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,95.2278
25.14,2.0,3.13,1.15,0.19,43.04,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,40.2186
17.11,2.0,2.77,1.23,0.29,91.82,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,36.6701
25.87,4.0,2.73,1.47,0.37,42.88,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,65.6944
12.77,3.0,3.37,0.53,0.29,20.9,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,17.6621
4.72,1.0,4.28,1.48,0.48,50.89,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,35.6928
7.32,4.0,2.62,1.43,0.39,117.69,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,58.9867
122.820191,2.0,4.13,0.96,0.12,30.98,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,247.5983179
8.44,3.0,2.06,0.63,0.45,75.4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,41.3072
7.8,2.0,3.26,0.64,0.45,61.57,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,32.9075
32.4,4.0,4.33,1.88,0.28,13.17,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,68.9296
9.91,1.0,3.02,1.53,0.33,61.11,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,38.3486
17.94,1.0,3.69,0.69,0.49,85.75,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,58.0861
44.94,1.0,2.61,1.04,0.31,64.02,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,69.1938
24.22,2.0,4.23,1.39,0.46,61.57,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,86.3292
33.71,2.0,3.51,1.75,0.13,38.23,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,66.1224
9.44,1.0,4.56,0.57,0.18,14.92,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,12.6264
10.42,1.0,3.51,0.85,0.28,112.71,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,43.0058
3.0,2.0,4.62,1.83,0.33,48.49,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,26.1117
9.28,3.0,3.06,0.51,0.43,71.29,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,38.4475
14.65,4.0,4.17,0.8,0.5,96.08,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,63.93
9.67,4.0,2.96,1.94,0.26,42.3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,32.7178
5.35,1.0,4.72,1.42,0.12,87.36,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,22.8002
6.91,3.0,2.38,0.89,0.42,20.57,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,17.1693
23.58,2.0,2.54,0.6,0.34,38.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,29.778
11.11,1.0,3.48,0.54,0.18,21.64,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,13.3746
18.85,3.0,2.25,0.87,0.3,98.29,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,48.1365
25.67,3.0,2.59,1.82,0.4,30.6,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,61.5494
34.83,3.0,4.83,1.12,0.41,87.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,79.7146
2.93,2.0,4.93,1.58,0.3,113.48,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,43.6034
40.17,2.0,3.13,1.88,0.22,65.69,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,93.1014
31.77,4.0,4.77,1.11,0.49,67.1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,72.9137
5.01,4.0,3.63,0.79,0.37,58.02,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,29.0553
43.81,3.0,2.81,1.28,0.26,42.48,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,69.9316
46.12,3.0,4.11,1.86,0.21,59.7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,102.4302
138.7638872,2.0,3.98,1.71,0.39,74.32,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,332.0436887
14.57,4.0,4.97,0.6,0.29,118.39,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,37.39
40.5,3.0,2.8,1.54,0.29,112.84,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,84.3528
37.66,4.0,4.02,1.36,0.31,104.15,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,87.5241
10.04,2.0,2.16,1.86,0.22,107.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,44.4294
11.26,3.0,2.34,0.68,0.29,58.8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,30.5768
19.15,2.0,2.01,1.3,0.15,80.61,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,38.9965
24.74,3.0,5.0,1.82,0.36,107.93,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,88.8816
19.08,4.0,4.36,1.22,0.1,115.6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,39.1976
23.66,3.0,3.53,0.61,0.15,52.82,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,25.8856
37.63,2.0,2.9,0.92,0.29,74.12,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,72.356
2.8,3.0,2.45,1.22,0.45,86.63,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,44.2055
13.37,2.0,2.85,1.92,0.19,114.32,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,50.2412
35.95,2.0,3.13,0.92,0.41,33.13,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,49.7873
27.07,1.0,2.23,0.74,0.25,35.88,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,31.2318
6.25,4.0,2.05,1.23,0.37,94.31,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,44.6322
22.92,3.0,2.31,1.61,0.13,68.51,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,48.1175
27.1,4.0,3.51,1.8,0.26,81.01,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,73.0726
12.88,2.0,4.8,1.44,0.49,42.13,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,43.9909
14.19,1.0,3.91,1.5,0.32,61.57,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,44.507
19.49,4.0,4.41,0.69,0.22,76.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,34.5781
25.87,4.0,3.08,0.7,0.38,27.81,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,25.3938
11.36,1.0,3.51,1.66,0.36,115.59,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,62.8
6.87,4.0,4.35,1.9,0.48,89.4,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,60.315
44.64,1.0,2.5,1.58,0.11,52.27,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,78.7809
30.09,2.0,3.54,1.63,0.22,45.84,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,62.6715
25.87,2.0,3.46,0.83,0.47,51.82,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,56.2678
39.67,1.0,3.88,1.16,0.23,52.06,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,61.871
25.42,4.0,4.84,1.43,0.2,67.58,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,54.7066
5.26,1.0,3.74,1.65,0.31,67.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,33.344
27.32,2.0,3.62,0.66,0.43,62.17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,48.3843
29.76,3.0,2.15,1.94,0.14,20.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,62.7544
37.53,4.0,2.19,1.84,0.48,62.05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,101.0292
22.15,2.0,2.56,0.91,0.42,24.45,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,32.9855
7.25,2.0,2.1,1.73,0.17,19.51,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,17.9592
14.91,1.0,4.23,1.28,0.38,112.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,65.9698
18.79,3.0,4.17,1.19,0.25,74.57,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,45.1726
28.97,3.0,4.51,1.37,0.41,51.21,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,65.195
18.45,4.0,2.46,1.59,0.49,109.53,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,85.4652
49.34,4.0,3.51,1.12,0.15,78.36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,69.9148
30.68,1.0,2.75,1.44,0.27,93.45,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,72.1607
12.62,3.0,3.12,1.55,0.29,47.38,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,36.4212
5.99,3.0,2.76,1.57,0.25,115.4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,41.0143
8.49,2.0,3.47,1.22,0.25,99.35,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,33.2317
13.05,1.0,3.22,1.79,0.12,103.2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,38.9635
8.87,3.0,4.96,1.19,0.37,24.8,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,24.6913
14.97,2.0,2.43,0.86,0.18,37.85,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,22.1172
9.5,1.0,2.16,1.22,0.43,36.15,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,29.2945
44.94,2.0,3.51,1.83,0.42,103.37,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,129.5356
4.93,1.0,2.16,1.07,0.29,8.67,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,9.9494
26.7,4.0,4.51,1.62,0.22,13.75,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,50.789
21.11,3.0,3.54,0.65,0.36,36.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,30.4015
49.14,3.0,3.58,1.21,0.22,27.99,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,69.1972
20.49,1.0,2.51,1.66,0.39,96.76,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,74.2598
48.5,4.0,2.59,0.82,0.12,61.57,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,50.7312
43.41,2.0,2.96,1.25,0.14,5.66,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,58.0149
41.04,2.0,3.78,0.85,0.1,54.37,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,44.101
13.64,2.0,2.63,1.11,0.16,51.91,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,26.076
9.37,1.0,2.35,1.67,0.13,18.1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.3509
33.76,1.0,3.51,1.66,0.5,82.76,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,102.3316
46.54,2.0,2.07,0.84,0.22,85.74,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,60.0264
28.28,2.0,4.41,1.88,0.16,87.9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,71.6404
29.01,2.0,4.36,1.39,0.2,88.77,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,62.4379
14.72,4.0,2.89,1.07,0.47,5.01,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.9951
38.71,2.0,2.41,1.25,0.31,114.7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,86.3545
10.17,1.0,3.51,1.41,0.25,98.63,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,41.4372
16.86,1.0,4.09,1.34,0.45,108.96,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,75.7144
21.85,3.0,3.93,1.23,0.26,6.8,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,32.5735
25.87,2.0,4.35,1.26,0.23,112.39,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,62.7959
12.88,4.0,4.81,0.76,0.18,98.13,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,32.2622
6.63,4.0,4.08,1.72,0.25,101.28,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,40.8036
30.92,4.0,2.47,1.31,0.23,15.73,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,46.5931
15.14,3.0,2.73,0.7,0.37,89.96,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,46.6132
29.48,2.0,4.53,1.65,0.22,115.39,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,78.5578
8.56,4.0,2.63,1.22,0.33,83.03,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,46.2939
24.58,1.0,2.22,1.92,0.13,70.61,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,58.5929
27.1,3.0,4.11,1.05,0.18,113.75,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,53.04
3.54,2.0,3.21,0.7,0.26,55.94,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,20.2324
17.49,2.0,4.76,1.28,0.47,73.92,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,61.8896
7.59,2.0,3.95,0.67,0.25,59.78,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,23.9803
4.11,4.0,2.27,1.9,0.37,112.28,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,51.6226
49.51,2.0,4.84,0.78,0.2,13.75,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,46.2078
16.8,4.0,2.78,0.88,0.29,62.63,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,26.9585
40.68,3.0,3.01,1.11,0.12,84.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,58.2448
13.48,3.0,3.21,1.07,0.22,96.07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,38.769
34.39,4.0,2.15,1.69,0.16,72.05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,71.7971
38.25,1.0,3.49,1.18,0.17,109.53,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,67.2451
30.19,2.0,2.37,0.76,0.4,113.33,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,70.6464
24.11,2.0,3.2,0.9,0.11,12.4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,26.263
21.18,2.0,3.05,1.26,0.32,51.27,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,46.1432
18.09,4.0,4.32,0.72,0.25,7.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,19.2698
46.55,3.0,4.41,1.42,0.3,42.88,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,83.375
41.7,2.0,2.46,1.35,0.33,66.74,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,80.7792
48.29,3.0,3.1,1.57,0.23,109.74,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,104.1555
7.09,2.0,3.51,1.91,0.22,102.35,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,39.1789
36.81,2.0,2.45,1.87,0.39,19.66,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,78.9521
46.98,4.0,4.4,1.92,0.45,15.7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,101.6666
9.88,1.0,4.12,0.87,0.18,72.77,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,25.8142
4.26,4.0,2.57,0.7,0.14,66.19,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,14.8186
37.31,2.0,3.1,0.95,0.46,35.63,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,54.9343
29.15,2.0,2.32,1.84,0.24,108.44,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,81.9816
25.87,1.0,3.88,1.96,0.32,111.65,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,122.418
7.85,3.0,2.36,1.22,0.24,51.3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,28.7235
39.97,3.0,4.96,0.67,0.15,107.38,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,47.8469
10.88,2.0,3.51,1.92,0.34,61.57,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,41.9406
9.05,2.0,3.74,0.51,0.18,59.73,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,19.1069
40.91,1.0,4.73,1.16,0.28,19.1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,57.5336
33.59,1.0,3.66,0.57,0.42,111.71,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,69.7245
26.63,2.0,2.52,1.22,0.34,57.22,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,57.1264
25.87,1.0,3.14,1.22,0.14,89.47,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,34.4316
43.98,4.0,4.53,1.21,0.32,47.22,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,72.8562
20.23,2.0,3.93,1.42,0.38,7.17,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,35.3812
41.01,1.0,3.95,1.8,0.42,16.56,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,84.7232
19.47,2.0,4.68,1.15,0.16,84.35,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,40.5665
23.67,1.0,4.76,1.73,0.38,43.49,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,62.2353
15.77,3.0,2.28,1.86,0.37,61.57,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,63.0548
37.63,4.0,3.63,0.68,0.11,85.34,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,38.6058
25.63,3.0,4.22,1.3,0.26,85.95,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,59.886
12.38,2.0,4.27,0.93,0.23,61.64,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,29.9606
45.08,2.0,3.82,0.57,0.29,110.21,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,70.2933
19.81,3.0,2.5,1.5,0.19,61.26,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,43.8544
101.0397035,1.0,4.39,1.79,0.29,56.78,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,283.6452006
45.42,3.0,4.16,0.74,0.47,27.93,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,50.8979
31.59,3.0,2.26,1.72,0.42,40.38,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,73.5544
